CLIENTNUM,Predicted_Spending
8799,4562.09
8800,7665.23
8801,7733.98
8802,4702.5
8803,6503.76
8804,7599.23
8805,7415.96
8806,7569.77
8807,8722.84
8808,6752.77
8809,6492.36
8810,14342.49
8811,7816.01
8812,5450.43
8813,7822.88
8814,2332.93
8815,6160.56
8816,7224.48
8817,3642.42
8818,8008.67
8819,8187.88
8820,4225.1
8821,6718.74
8822,4714.12
8823,5688.53
8824,7488.45
8825,3917.93
8826,6694.43
8827,6197.08
8828,7538.03
8829,4756.42
8830,7890.82
8831,4709.27
8832,6231.07
8833,3269.113476190477
8834,7705.5
8835,7940.87
8836,7489.66
8837,7446.79
8838,6813.26
8839,7045.07
8840,7154.01
8841,8064.65
8842,5251.39
8843,5047.77
8844,7517.31
8845,4521.12
8846,7101.8
8847,8442.36
8848,6272.31
8849,6867.96
8850,6239.49
8851,7105.39
8852,7150.51
8853,6380.51
8854,8777.01
8855,6904.16
8856,7811.01
8857,3909.43
8858,6644.65
8859,4687.41
8860,7573.98
8861,9780.82
8862,10733.34
8863,3681.08
8864,2540.77
8865,8580.28
8866,8497.35
8867,7198.15
8868,6926.87
8869,7508.37
8870,6144.43
8871,7490.49
8872,6480.0
8873,7212.04
8874,7020.47
8875,4687.44
8876,7183.31
8877,7110.74
8878,4094.41
8879,7565.05
8880,3964.5
8881,3950.38
8882,4190.66
8883,7708.93
8884,6797.38
8885,6166.74
8886,6996.12
8887,5780.97
8888,3644.69
8889,6652.05
8890,7393.94
8891,7972.59
8892,6528.79
8893,4556.28
8894,7059.86
8895,8096.61
8896,7111.02
8897,8404.82
8898,7803.89
8899,6836.0
8900,4663.26
8901,6393.54
8902,8142.86
8903,4045.8
8904,7785.92
8905,4402.44
8906,7302.88
8907,8459.18
8908,7394.01
8909,10723.42
8910,7436.2
8911,2302.82
8912,4966.58
8913,7406.35
8914,7366.98
8915,6846.4
8916,7830.11
8917,7887.38
8918,7860.13
8919,4513.25
8920,7044.08
8921,8245.77
8922,7952.96
8923,7578.61
8924,6903.68
8925,8182.83
8926,8210.43
8927,8781.16
8928,4393.3
8929,8270.99
8930,4706.73
8931,6180.58
8932,7534.27
8933,6753.28
8934,9812.95
8935,7598.44
8936,2561.82
8937,7521.02
8938,8973.45
8939,7717.85
8940,4870.96
8941,10375.69
8942,8988.36
8943,13596.5
8944,7699.91
8945,8193.26
8946,8099.32
8947,6347.74
8948,7518.83
8949,9844.73
8950,7394.47
8951,5486.93
8952,3633.39
8953,8751.38
8954,7632.65
8955,7656.49
8956,8995.47
8957,7920.92
8958,6879.16
8959,4162.08
8960,7907.94
8961,3884.03
8962,7539.0
8963,7735.62
8964,12482.07
8965,7443.24
8966,7056.33
8967,3937.17
8968,13484.69
8969,7138.97
8970,8630.97
8971,7798.51
8972,7109.34
8973,7378.58
8974,6929.23
8975,8587.91
8976,7625.65
8977,9727.22
8978,8156.52
8979,9517.21
8980,7171.27
8981,9097.43
8982,7662.33
8983,8489.95
8984,7477.93
8985,7958.21
8986,6605.08
8987,7655.94
8988,9837.71
8989,7623.66
8990,3924.58
8991,8134.42
8992,4079.96
8993,10354.86
8994,10541.56
8995,7681.16
8996,6286.9
8997,9730.31
8998,4780.27
8999,1946.65
9000,8970.94
9001,8178.84
9002,9431.09
9003,13047.03
9004,10546.13
9005,6332.0
9006,6691.29
9007,10023.12
9008,4788.1
9009,7524.06
9010,4297.55
9011,7121.93
9012,5118.19
9013,5629.51
9014,5026.06
9015,4513.37
9016,4945.1
9017,2056.77
9018,7126.83
9019,7405.71
9020,7144.42
9021,9521.29
9022,8753.32
9023,9744.38
9024,11104.97
9025,10810.48
9026,5011.17
9027,5209.24
9028,10530.02
9029,7578.88
9030,8019.4
9031,10790.59
9032,5428.83
9033,5914.7
9034,7462.33
9035,9459.08
9036,7229.42
9037,15210.16
9038,7458.77
9039,14799.77
9040,8184.38
9041,11600.58
9042,13001.61
9043,6179.42
9044,9629.21
9045,8551.98
9046,7519.86
9047,4925.06
9048,8847.59
9049,10563.88
9050,10255.11
9051,8151.37
9052,13430.56
9053,8150.52
9054,7865.34
9055,7635.9
9056,10733.36
9057,8673.71
9058,11511.01
9059,10512.17
9060,10785.13
9061,4381.55
9062,8805.21
9063,2324.3766666666666
9064,8791.31
9065,9936.54
9066,13574.42
9067,9855.77
9068,3816.15
9069,9130.5
9070,9555.29
9071,9435.21
9072,9359.25
9073,10790.72
9074,4682.96
9075,10662.62
9076,10557.38
9077,12660.5
9078,8947.24
9079,10464.66
9080,5241.12
9081,13074.55
9082,10978.0
9083,9789.19
9084,13756.52
9085,4527.01
9086,7748.68
9087,4711.61
9088,10717.04
9089,9922.05
9090,10638.0
9091,10299.33
9092,10663.92
9093,10251.25
9094,10061.89
9095,9631.86
9096,11075.46
9097,5305.52
9098,12925.75
9099,3857.84
9100,4938.39
9101,4496.96
9102,5340.13
9103,14121.06
9104,6409.97
9105,8832.81
9106,14992.28
9107,11039.65
9108,8530.81
9109,11353.1
9110,8730.57
9111,10028.51
9112,5692.77
9113,9742.28
9114,9968.18
9115,7401.67
9116,9523.09
9117,7621.36
9118,14138.42
9119,5269.56
9120,5056.0
9121,4700.48
9122,9710.83
9123,10009.09
9124,4828.29
9125,13600.83
9126,9341.68
9127,7769.11
9128,11804.42
9129,3600.48
9130,10005.08
9131,8010.36
9132,7725.15
9133,7967.01
9134,12725.26
9135,2386.2
9136,3393.14
9137,3041.0
9138,7054.24
9139,10369.27
9140,13876.41
9141,12894.78
9142,4157.31
9143,12455.77
9144,4860.25
9145,14610.57
9146,14232.45
9147,13047.16
9148,13624.99
9149,1812.99
9150,15024.31
9151,15194.48
9152,4763.57
9153,13860.47
9154,14760.2
9155,12581.69
9156,8312.03
9157,4288.19
9158,4864.35
9159,14117.69
9160,15172.78
9161,14641.21
9162,12859.53
9163,5265.38
9164,12665.54
9165,12023.69
9166,5226.63
9167,14065.06
9168,15553.89
9169,13040.61
9170,13841.87
9171,14815.96
9172,2318.31
9173,15162.28
9174,12277.32
9175,11554.82
9176,15712.65
9177,13835.57
9178,12679.9
9179,11828.88
9180,14465.56
9181,14904.79
9182,14012.97
9183,6347.48
9184,13076.56
9185,14436.5
9186,12265.05
9187,4019.5
9188,14807.87
9189,13724.35
9190,13906.37
9191,12984.76
9192,14333.96
9193,11039.3
9194,2887.89
9195,6411.11
9196,13479.74
9197,13468.86
9198,13041.88
9199,11187.82
9200,6903.53
9201,4413.09
9202,15143.56
9203,13802.47
9204,12353.68
9205,13933.24
9206,13610.01
9207,14016.1
9208,12885.03
9209,6374.9
9210,14977.88
9211,7531.71
9212,2208.45
9213,14781.68
9214,14014.33
9215,12585.04
9216,13994.21
9217,12790.75
9218,5532.88
9219,14129.24
9220,13272.15
9221,4832.67
9222,10617.35
9223,6371.44
9224,6648.96
9225,13580.27
9226,4661.54
9227,6941.04
9228,3614.32
9229,13651.19
9230,5915.11
9231,5080.76
9232,2935.56
9233,11855.29
9234,10006.19
9235,16096.01
9236,14890.13
9237,14889.71
9238,15252.49
9239,13982.87
9240,2007.16
9241,15082.19
9242,15903.09
9243,14822.24
9244,2976.57
9245,6920.27
9246,12897.7
9247,15269.93
9248,12646.12
9249,9293.32
9250,6223.99
9251,14884.31
9252,13768.37
9253,14730.62
9254,12103.86
9255,13330.93
9256,14746.16
9257,14147.84
9258,14638.79
9259,13923.0
9260,11995.65
9261,14798.16
9262,15588.43
9263,12319.2
9264,14685.6
9265,15218.83
9266,4713.19
9267,11781.98
9268,6289.09
9269,13540.4
9270,13487.1
9271,12345.39
9272,13868.75
9273,14151.77
9274,14384.59
9275,12741.96
9276,13459.59
9277,4699.97
9278,12552.53
9279,12817.84
9280,5717.28
9281,4612.24
9282,12047.42
9283,15453.7
9284,14494.24
9285,3570.87
9286,15095.29
9287,14761.89
9288,13846.94
9289,13122.7
9290,13506.65
9291,13200.86
9292,14049.94
9293,13965.82
9294,14820.81
9295,14485.05
9296,14833.97
9297,14870.22
9298,12320.18
9299,3570.31
9300,14255.55
9301,14179.65
9302,6591.19
9303,14101.85
9304,12114.98
9305,13577.71
9306,13273.63
9307,4409.07
9308,14325.65
9309,14737.16
9310,14870.38
9311,12188.17
9312,15399.74
9313,7469.46
9314,14038.8
9315,9846.74
9316,14856.01
9317,15494.64
9318,14714.48
9319,14965.38
9320,15040.24
9321,5959.14
9322,5955.63
9323,14515.15
9324,13377.22
9325,13241.42
9326,4450.49
9327,7090.72
9328,13698.85
9329,13835.66
9330,12724.48
9331,14973.95
9332,7006.84
9333,7099.54
9334,3754.01
9335,12612.88
9336,11590.14
9337,7907.94
9338,14509.0
9339,14881.01
9340,14863.47
9341,16541.74
9342,11253.73
9343,13684.21
9344,14829.58
9345,15308.23
9346,6278.92
9347,13170.91
9348,13166.26
9349,15309.28
9350,14093.47
9351,13438.79
9352,15094.88
9353,11597.85
9354,14567.37
9355,14679.16
9356,5820.83
9357,13847.05
9358,5428.97
9359,15506.41
9360,14652.42
9361,14252.78
9362,14255.3
9363,7602.94
9364,14977.0
9365,15250.06
9366,13300.31
9367,14316.85
9368,12955.9
9369,4064.65
9370,15445.35
9371,13402.32
9372,15158.94
9373,15389.94
9374,14986.1
9375,2459.7
9376,12752.91
9377,15016.26
9378,14912.06
9379,15639.68
9380,14937.06
9381,14800.05
9382,7699.6
9383,14688.32
9384,13373.95
9385,11606.9
9386,15093.93
9387,13108.27
9388,3304.62
9389,7140.49
9390,13070.09
9391,14935.86
9392,14354.13
9393,10655.02
9394,13731.57
9395,15098.69
9396,14651.45
9397,13768.39
9398,10811.1
9399,11859.4
9400,7854.21
9401,13664.92
9402,12600.01
9403,12988.19
9404,12469.83
9405,14160.93
9406,16071.67
9407,13486.32
9408,7470.09
9409,7317.6
9410,15794.06
9411,15557.43
9412,15214.53
9413,14089.01
9414,13892.17
9415,7520.68
9416,6386.14
9417,14783.34
9418,7605.1
9419,13896.17
9420,12220.72
9421,13471.12
9422,13761.41
9423,13850.42
9424,15047.23
9425,12607.79
9426,13751.73
9427,14671.09
9428,14875.19
9429,14586.59
9430,15151.11
9431,15304.17
9432,4557.91
9433,14240.66
9434,14701.04
9435,7315.39
9436,13142.51
9437,14940.1
9438,15671.91
9439,11655.37
9440,12704.8
9441,14989.89
9442,15048.29
9443,11690.04
9444,6668.18
9445,13759.13
9446,14084.69
9447,13613.5
9448,12194.49
9449,13271.7
9450,3636.02
9451,14227.26
9452,15293.43
9453,15067.32
9454,13238.14
9455,13799.19
9456,13930.41
9457,3910.07
9458,4253.23
9459,11846.21
9460,13268.72
9461,6534.17
9462,11344.4
9463,12694.58
9464,7483.39
9465,14439.78
9466,12312.78
9467,12812.57
9468,14526.99
9469,13322.22
9470,14606.41
9471,7303.24
9472,9825.96
9473,6931.57
9474,8058.21
9475,6405.06
9476,14525.21
9477,14773.63
9478,12385.81
9479,14090.68
9480,15713.02
9481,15382.76
9482,3921.9
9483,6133.16
9484,15475.71
9485,6954.59
9486,15147.56
9487,15018.9
9488,14472.64
9489,14861.5
9490,11788.97
9491,14694.78
9492,7425.77
9493,6167.61
9494,14443.5
9495,14698.54
9496,14418.73
9497,14364.19
9498,10482.29
9499,15888.53
9500,14540.54
9501,12690.96
9502,13725.62
9503,14175.51
9504,14380.8
9505,15266.75
9506,15044.88
9507,12207.08
9508,12565.78
9509,13583.26
9510,15053.75
9511,15170.63
9512,13999.8
9513,4716.56
9514,14314.34
9515,12719.63
9516,15675.88
9517,11843.97
9518,15413.01
9519,15912.72
9520,14774.55
9521,14983.45
9522,14691.03
9523,14590.06
9524,13816.83
9525,13157.86
9526,4630.04
9527,15734.55
9528,9761.44
9529,11336.08
9530,6189.61
9531,14297.82
9532,14520.04
9533,4191.72
9534,15243.16
9535,12285.37
9536,14321.08
9537,4566.05
9538,14007.35
9539,14861.21
9540,7683.34
9541,14480.91
9542,13046.4
9543,5914.41
9544,13996.98
9545,6630.79
9546,13827.95
9547,13472.41
9548,14456.37
9549,13509.73
9550,15624.71
9551,7421.94
9552,7140.45
9553,14720.57
9554,14293.01
9555,14608.29
9556,15124.44
9557,6241.28
9558,5984.18
9559,15708.75
9560,15432.98
9561,6196.37
9562,13028.29
9563,14112.34
9564,5160.02
9565,7757.6
9566,6811.48
9567,4590.88
9568,13948.05
9569,7671.85
9570,6688.23
9571,14628.31
9572,15095.73
9573,14429.75
9574,12666.09
9575,15700.93
9576,6945.56
9577,14118.97
9578,7435.24
9579,14161.35
9580,14745.51
9581,12458.04
9582,15421.56
9583,14951.58
9584,14651.73
9585,14977.72
9586,14339.49
9587,14693.6
9588,14880.73
9589,15014.54
9590,14464.1
9591,11182.28
9592,14060.4
9593,14571.88
9594,14870.97
9595,15226.86
9596,13684.83
9597,7392.85
9598,13549.58
9599,7320.06
9600,15785.73
9601,16609.64
9602,6911.29
9603,16138.49
9604,14333.05
9605,14154.45
9606,13859.65
9607,14042.87
9608,15825.27
9609,10736.86
9610,10944.89
9611,10136.37
9612,3668.83
9613,15513.88
9614,13673.81
9615,14143.88
9616,15418.01
9617,11719.52
9618,11980.74
9619,6039.37
9620,14819.54
9621,15043.89
9622,13921.43
9623,7884.08
9624,13992.16
9625,7745.6
9626,13717.91
9627,5433.91
9628,4762.32
9629,13404.01
9630,13107.22
9631,15986.27
9632,4880.84
9633,6949.47
9634,15668.04
9635,14805.42
9636,14309.03
9637,14531.92
9638,12422.98
9639,7791.38
9640,13970.08
9641,3830.93
9642,15219.38
9643,16636.49
9644,15407.74
9645,15177.51
9646,14415.03
9647,15121.98
9648,14127.65
9649,15432.98
9650,13146.16
9651,12414.97
9652,15039.26
9653,14482.72
9654,14985.99
9655,6937.79
9656,14844.1
9657,12647.03
9658,14304.02
9659,3445.94
9660,14895.94
9661,4455.07
9662,14040.36
9663,14357.57
9664,9977.28
9665,7928.68
9666,14588.71
9667,13894.61
9668,8068.74
9669,4613.86
9670,13949.17
9671,11462.15
9672,7400.01
9673,14689.26
9674,14302.84
9675,15196.62
9676,13532.06
9677,14730.77
9678,12140.49
9679,12655.06
9680,6737.04
9681,14122.47
9682,13541.96
9683,3905.76
9684,15543.5
9685,14240.22
9686,13382.45
9687,7420.01
9688,3985.55
9689,15083.43
9690,13307.42
9691,14664.92
9692,14314.2
9693,7784.57
9694,4630.59
9695,5322.83
9696,13458.03
9697,13436.05
9698,6225.5
9699,14399.5
9700,5004.0
9701,14103.0
9702,14904.95
9703,13750.65
9704,8750.21
9705,13187.28
9706,15305.67
9707,12823.58
9708,7608.15
9709,14227.2
9710,15882.7
9711,15022.22
9712,16559.85
9713,12778.36
9714,6616.0
9715,11705.68
9716,14848.12
9717,8395.65
9718,13748.92
9719,13780.06
9720,14600.78
9721,13788.96
9722,14314.28
9723,14902.79
9724,6386.14
9725,6969.87
9726,14740.72
9727,13771.91
9728,15099.04
9729,12935.37
9730,13324.56
9731,15203.82
9732,14748.92
9733,10541.08
9734,13188.58
9735,15568.17
9736,13844.85
9737,14597.48
9738,14705.4
9739,5121.28
9740,4200.2
9741,14239.25
9742,12988.84
9743,15384.02
9744,13982.39
9745,15433.96
9746,16371.36
9747,6930.29
9748,14317.98
9749,14503.2
9750,14861.85
9751,12610.34
9752,4835.47
9753,10164.04
9754,6450.12
9755,15226.67
9756,7666.95
9757,15114.97
9758,4330.97
9759,2884.04
9760,11150.97
9761,11709.81
9762,14408.16
9763,12117.22
9764,12761.11
9765,13091.96
9766,14710.35
9767,5133.5
9768,5804.99
9769,6880.09
9770,15943.05
9771,14520.63
9772,15593.35
9773,15940.56
9774,14648.22
9775,13761.79
9776,4143.25
9777,6769.74
9778,15269.82
9779,14744.88
9780,12427.65
9781,15200.5
9782,6640.41
9783,13335.59
9784,7449.12
9785,15522.66
9786,14946.6
9787,6916.95
9788,4300.15
9789,14194.78
9790,14748.11
9791,15129.04
9792,11532.67
9793,5417.36
9794,12173.01
9795,9093.7
9796,8041.59
9797,5246.75
9798,14322.83
9799,15882.48
9800,6353.76
9801,14779.23
9802,14743.81
9803,14818.35
9804,14708.44
9805,6270.2
9806,13978.45
9807,14476.24
9808,2692.815
9809,6541.68
9810,14088.35
9811,6921.47
9812,9367.25
9813,15426.5
9814,14312.18
9815,12816.13
9816,12815.01
9817,6596.2
9818,15489.16
9819,15749.86
9820,6590.43
9821,14741.72
9822,4502.31
9823,5140.13
9824,14241.06
9825,14845.44
9826,14549.23
9827,12865.86
9828,14293.97
9829,13745.22
9830,15874.07
9831,14948.48
9832,15331.77
9833,6897.94
9834,14635.98
9835,12660.6
9836,14414.15
9837,7954.35
9838,14900.17
9839,15711.52
9840,15618.92
9841,15867.01
9842,14693.56
9843,12799.27
9844,15209.82
9845,14099.97
9846,7019.2
9847,14698.83
9848,6898.79
9849,8901.03
9850,7255.95
9851,14998.31
9852,14663.17
9853,15561.85
9854,6007.19
9855,15592.42
9856,6377.42
9857,12022.72
9858,15987.82
9859,6980.94
9860,3735.75
9861,15001.22
9862,14086.53
9863,14892.35
9864,14132.86
9865,14755.46
9866,14289.57
9867,14560.57
9868,5625.77
9869,5359.96
9870,14338.1
9871,14022.78
9872,5599.85
9873,12783.2
9874,16268.98
9875,15157.54
9876,15062.85
9877,8125.62
9878,11057.88
9879,14436.6
9880,13984.18
9881,14296.21
9882,13756.38
9883,7025.3
9884,14278.28
9885,14442.5
9886,13734.97
9887,14197.7
9888,6766.87
9889,3714.71
9890,13682.17
9891,15048.32
9892,14951.62
9893,10347.77
9894,14351.72
9895,14040.92
9896,13115.3
9897,7248.48
9898,6287.49
9899,14078.57
9900,15400.0
9901,15639.38
9902,16053.79
9903,15584.62
9904,15259.63
9905,10492.26
9906,6832.4
9907,4539.35
9908,14932.8
9909,14759.73
9910,14560.7
9911,14292.03
9912,13977.66
9913,15617.46
9914,15065.07
9915,14730.19
9916,7146.79
9917,8070.79
9918,14663.86
9919,15671.63
9920,14011.16
9921,7299.83
9922,5454.85
9923,13122.09
9924,13629.46
9925,15894.44
9926,7878.65
9927,14768.64
9928,14303.44
9929,14986.57
9930,15737.09
9931,12199.98
9932,15420.67
9933,16116.25
9934,15352.62
9935,12768.52
9936,3759.89
9937,13448.06
9938,12054.3
9939,13710.79
9940,14387.82
9941,14086.74
9942,5333.97
9943,7673.47
9944,13931.16
9945,15253.27
9946,8493.35
9947,14174.72
9948,6965.19
9949,6561.55
9950,7770.13
9951,3934.18
9952,14494.73
9953,14745.65
9954,6911.66
9955,14903.52
9956,15814.13
9957,15353.18
9958,15127.01
9959,4564.5
9960,15651.05
9961,12786.74
9962,15142.37
9963,4394.13
9964,16847.65
9965,13263.47
9966,15212.28
9967,14666.8
9968,8561.83
9969,14792.16
9970,14971.04
9971,14631.43
9972,6520.91
9973,14665.28
9974,14524.81
9975,7781.38
9976,14425.97
9977,6906.87
9978,13768.05
9979,15449.2
9980,14843.92
9981,14987.36
9982,14026.28
9983,15244.47
9984,3896.39
9985,4100.67
9986,13904.73
9987,14127.84
9988,4121.53
9989,13195.88
9990,15203.9
9991,15484.1
9992,7847.97
9993,14777.61
9994,11153.01
9995,5658.12
9996,7622.24
9997,14636.18
9998,14573.21
9999,10672.64
10000,12711.17
10001,5893.6
10002,14470.24
10003,14193.97
10004,15144.4
10005,13532.51
10006,7930.87
10007,14589.36
10008,5220.66
10009,15750.02
10010,13912.78
10011,14455.58
10012,14992.9
10013,8189.04
10014,14888.32
10015,11404.19
10016,4631.5
10017,14627.78
10018,5148.61
10019,15227.19
10020,7112.58
10021,7866.12
10022,4896.77
10023,7659.11
10024,2689.79
10025,14392.38
10026,14583.6
10027,12479.59
10028,15800.25
10029,14884.08
10030,14297.32
10031,13783.96
10032,15559.31
10033,15014.71
10034,3795.95
10035,15681.42
10036,15003.61
10037,15320.83
10038,14799.99
10039,15180.45
10040,7346.02
10041,15433.82
10042,12065.58
10043,13494.66
10044,14865.43
10045,14982.4
10046,14544.43
10047,7704.08
10048,2971.17
10049,15215.12
10050,6390.6
10051,4531.45
10052,5409.1
10053,16311.8
10054,6699.3
10055,7960.38
10056,13792.69
10057,15158.31
10058,14298.78
10059,15088.07
10060,15432.6
10061,15633.97
10062,14687.99
10063,15745.78
10064,4867.04
10065,6924.58
10066,15141.93
10067,4930.03
10068,12886.91
10069,15229.1
10070,14690.64
10071,6132.81
10072,14287.7
10073,16961.39
10074,15908.67
10075,15840.28
10076,12541.29
10077,14952.68
10078,15540.23
10079,14098.24
10080,14869.96
10081,15737.54
10082,16106.48
10083,15480.91
10084,14687.41
10085,14929.79
10086,15498.38
10087,15078.39
10088,12487.55
10089,6502.17
10090,8032.2
10091,14962.9
10092,7130.66
10093,15235.75
10094,15081.28
10095,15024.87
10096,15637.54
10097,16693.34
10098,4740.35
10099,5001.67
10100,15590.0
10101,8508.18
10102,16219.73
10103,7851.79
10104,12805.63
10105,7725.62
10106,15038.85
10107,7466.91
10108,7828.69
10109,16449.14
10110,14535.12
10111,15264.79
10112,8203.86
10113,9277.24
10114,13612.36
10115,15596.19
10116,14827.25
10117,16392.08
10118,7750.47
10119,5318.1
10120,14906.07
10121,14778.98
10122,15262.34
10123,4331.13
10124,8001.53
10125,4667.95
10126,7475.16
